490,"bristol airport","bristol","united kingdom","brs","eggd",51.382702,-2.71909,622,0,"e","europe/london","airport","ourairports"
491,"liverpool john lennon airport","liverpool","united kingdom","lpl","eggp",53.33359909057617,-2.849720001220703,80,0,"e","europe/london","airport","ourairports"
492,"london luton airport","london","united kingdom","ltn","eggw",51.874698638916016,-0.36833301186561584,526,0,"e","europe/london","airport","ourairports"
493,"plymouth city airport","plymouth","united kingdom","plh","eghd",50.422798,-4.10583,476,0,"e","europe/london","airport","ourairports"
494,"bournemouth airport","bournemouth","united kingdom","boh","eghh",50.779998779296875,-1.8424999713897705,38,0,"e","europe/london","airport","ourairports"
495,"southampton airport","southampton","united kingdom","sou","eghi",50.95029830932617,-1.3567999601364136,44,0,"e","europe/london","airport","ourairports"
496,"lasham airport","lasham","united kingdom","qla","eghl",51.187198638916016,-1.0334999561309814,618,0,"e","europe/london","airport","ourairports"
497,"alderney airport","alderney","guernsey","aci","egja",49.70610046386719,-2.2147200107574463,290,0,"e","europe/guernsey","airport","ourairports"
498,"guernsey airport","guernsey","guernsey","gci","egjb",49.435001373291016,-2.6019699573516846,336,0,"e","europe/guernsey","airport","ourairports"
499,"jersey airport","jersey","jersey","jer","egjj",49.20790100097656,-2.195509910583496,277,0,"e","europe/jersey","airport","ourairports"
500,"shoreham airport","shoreham by sea","united kingdom","esh","egka",50.835601806640625,-0.29722198843955994,7,0,"e","europe/london","airport","ourairports"
501,"london biggin hill airport","biggin hill","united kingdom","bqh","egkb",51.33079910279999,0.0324999988079,598,0,"e","europe/london","airport","ourairports"
502,"london gatwick airport","london","united kingdom","lgw","egkk",51.148101806640625,-0.19027799367904663,202,0,"e","europe/london","airport","ourairports"
503,"london city airport","london","united kingdom","lcy","eglc",51.505299,0.055278,19,0,"e","europe/london","airport","ourairports"
504,"farnborough airport","farnborough","united kingdom","fab","eglf",51.2757987976,-0.776332974434,238,0,"e","europe/london","airport","ourairports"
505,"chalgrove airport","chalsgrove","united kingdom",\n,"eglj",51.67610168457031,-1.0808299779891968,240,0,"e","europe/london","airport","ourairports"
506,"blackbushe airport","blackbushe","united kingdom","bbs","eglk",51.32389831542969,-0.8475000262260437,325,0,"e","europe/london","airport","ourairports"
507,"london heathrow airport","london","united kingdom","lhr","egll",51.4706,-0.461941,83,0,"e","europe/london","airport","ourairports"
508,"southend airport","southend","united kingdom","sen","egmc",51.5713996887207,0.6955559849739075,49,0,"e","europe/london","airport","ourairports"
509,"lydd airport","lydd","united kingdom","lyx","egmd",50.95610046386719,0.9391670227050781,13,0,"e","europe/london","airport","ourairports"
510,"kent international airport","manston","united kingdom","mse","egmh",51.342201,1.34611,178,0,"e","europe/london","airport","ourairports"
511,"brough airport","brough","united kingdom",\n,"egnb",53.7197,-0.566333,12,0,"e","europe/london","airport","ourairports"
512,"carlisle airport","carlisle","united kingdom","cax","egnc",54.9375,-2.8091700077056885,190,0,"e","europe/london","airport","ourairports"
513,"retford gamston airport","repton","united kingdom",\n,"egne",53.280601501464844,-0.9513890147209167,91,0,"e","europe/london","airport","ourairports"
514,"blackpool international airport","blackpool","united kingdom","blk","egnh",53.77170181274414,-3.0286099910736084,34,0,"e","europe/london","airport","ourairports"
515,"humberside airport","humberside","united kingdom","huy","egnj",53.57440185546875,-0.350832998752594,121,0,"e","europe/london","airport","ourairports"
516,"barrow walney island airport","barrow island","united kingdom","bwf","egnl",54.1286111,-3.2675,173,0,"e","europe/london","airport","ourairports"
517,"leeds bradford airport","leeds","united kingdom","lba","egnm",53.86589813232422,-1.6605700254440308,681,0,"e","europe/london","airport","ourairports"
518,"warton airport","warton","united kingdom",\n,"egno",53.74509811401367,-2.8830599784851074,55,0,"e","europe/london","airport","ourairports"
519,"hawarden airport","hawarden","united kingdom","ceg","egnr",53.1781005859375,-2.9777801036834717,45,0,"e","europe/london","airport","ourairports"
520,"isle of man airport","isle of man","isle of man","iom","egns",54.08330154418945,-4.623889923095703,52,0,"e","europe/isle_of_man","airport","ourairports"
521,"newcastle airport","newcastle","united kingdom","ncl","egnt",55.037498474121094,-1.6916699409484863,266,0,"e","europe/london","airport","ourairports"
522,"durham tees valley airport","teesside","united kingdom","mme","egnv",54.50920104980469,-1.4294099807739258,120,0,"e","europe/london","airport","ourairports"
523,"east midlands airport","east midlands","united kingdom","ema","egnx",52.8311004639,-1.32806003094,306,0,"e","europe/london","airport","ourairports"
524,"llanbedr airport","llanbedr","united kingdom",\n,"egod",52.811698913574,-4.1235799789429,30,0,"e","europe/london","airport","ourairports"
525,"raf ternhill","ternhill","united kingdom",\n,"egoe",52.87120056152344,-2.533560037612915,272,0,"e","europe/london","airport","ourairports"
526,"raf shawbury","shawbury","united kingdom",\n,"egos",52.79819869995117,-2.6680400371551514,249,0,"e","europe/london","airport","ourairports"
528,"raf woodvale","woodvale","united kingdom",\n,"egow",53.581600189199996,-3.05552005768,37,0,"e","europe/london","airport","ourairports"
529,"kirkwall airport","kirkwall","united kingdom","koi","egpa",58.957801818847656,-2.9049999713897705,50,0,"e","europe/london","airport","ourairports"
530,"sumburgh airport","sumburgh","united kingdom","lsi","egpb",59.87889862060547,-1.2955600023269653,20,0,"e","europe/london","airport","ourairports"
531,"wick airport","wick","united kingdom","wic","egpc",58.458900451660156,-3.09306001663208,126,0,"e","europe/london","airport","ourairports"
532,"aberdeen dyce airport","aberdeen","united kingdom","abz","egpd",57.201900482177734,-2.197779893875122,215,0,"e","europe/london","airport","ourairports"
533,"inverness airport","inverness","united kingdom","inv","egpe",57.54249954223633,-4.047500133514404,31,0,"e","europe/london","airport","ourairports"
534,"glasgow international airport","glasgow","united kingdom","gla","egpf",55.8718986511,-4.43306016922,26,0,"e","europe/london","airport","ourairports"
535,"edinburgh airport","edinburgh","united kingdom","edi","egph",55.95000076293945,-3.372499942779541,135,0,"e","europe/london","airport","ourairports"
536,"islay airport","islay","united kingdom","ily","egpi",55.68190002441406,-6.256669998168945,56,0,"e","europe/london","airport","ourairports"
537,"glasgow prestwick airport","prestwick","united kingdom","pik","egpk",55.5093994140625,-4.586669921875,65,0,"e","europe/london","airport","ourairports"
538,"benbecula airport","benbecula","united kingdom","beb","egpl",57.48109817504883,-7.3627800941467285,19,0,"e","europe/london","airport","ourairports"
539,"scatsta airport","scatsta","united kingdom","scs","egpm",60.43280029296875,-1.2961100339889526,81,0,"e","europe/london","airport","ourairports"
540,"dundee airport","dundee","united kingdom","dnd","egpn",56.45249938964844,-3.025830030441284,17,0,"e","europe/london","airport","ourairports"
541,"stornoway airport","stornoway","united kingdom","syy","egpo",58.215599060058594,-6.331110000610352,26,0,"e","europe/london","airport","ourairports"
542,"tiree airport","tiree","united kingdom","tre","egpu",56.49919891357422,-6.869170188903809,38,0,"e","europe/london","airport","ourairports"
543,"raf leuchars","leuchars","united kingdom","adx","egql",56.37289810180664,-2.8684399127960205,38,0,"e","europe/london","airport","ourairports"
544,"raf lossiemouth","lossiemouth","united kingdom","lmo","egqs",57.7052001953125,-3.339169979095459,42,0,"e","europe/london","airport","ourairports"
545,"cambridge airport","cambridge","united kingdom","cbg","egsc",52.2050018311,0.17499999702,47,0,"e","europe/london","airport","ourairports"
546,"peterborough business airport","peterborough","united kingdom",\n,"egsf",52.468101501464844,-0.2511110007762909,26,0,"e","europe/london","airport","ourairports"
547,"norwich international airport","norwich","united kingdom","nwi","egsh",52.6758003235,1.28278005123,117,0,"e","europe/london","airport","ourairports"
548,"london stansted airport","london","united kingdom","stn","egss",51.8849983215,0.234999999404,348,0,"e","europe/london","airport","ourairports"
549,"north weald airport","north weald","united kingdom",\n,"egsx",51.721698761,0.154166996479,321,0,"e","europe/london","airport","ourairports"
550,"sheffield city heliport","fowlmere","united kingdom",\n,"egsy",53.394299,-1.38849,231,0,"e","europe/london","airport","ourairports"
551,"cranfield airport","cranfield","united kingdom",\n,"egtc",52.0722007751,-0.616666972637,358,0,"e","europe/london","airport","ourairports"
552,"exeter international airport","exeter","united kingdom","ext","egte",50.73440170288086,-3.4138898849487305,102,0,"e","europe/london","airport","ourairports"
553,"bristol filton airport","bristol","united kingdom","fzo","egtg",51.5194015503,-2.59083008766,226,0,"e","europe/london","airport","ourairports"
554,"oxford (kidlington) airport","oxford","united kingdom","oxf","egtk",51.8368988037,-1.32000005245,270,0,"e","europe/london","airport","ourairports"
555,"raf benson","benson","united kingdom",\n,"egub",51.616401672399995,-1.09582996368,226,0,"e","europe/london","airport","ourairports"
556,"raf lakenheath","lakenheath","united kingdom",\n,"egul",52.409301757799994,0.56099998951,32,0,"e","europe/london","airport","ourairports"
557,"raf mildenhall","mildenhall","united kingdom","mhz","egun",52.361900329589844,0.48640599846839905,33,0,"e","europe/london","airport","ourairports"
558,"raf wattisham","wattisham","united kingdom",\n,"eguw",52.1273002625,0.956264019012,284,0,"e","europe/london","airport","ourairports"
559,"raf wyton","wyton","united kingdom",\n,"eguy",52.3572006226,-0.107832998037,135,0,"e","europe/london","airport","ourairports"
560,"raf fairford","fairford","united kingdom","ffd","egva",51.6822013855,-1.7900300025900002,286,0,"e","europe/london","airport","ourairports"
561,"raf brize norton","brize norton","united kingdom","bzz","egvn",51.75,-1.58362,288,0,"e","europe/london","airport","ourairports"
562,"raf odiham","odiham","united kingdom","odh","egvo",51.2341003418,-0.94282501936,405,0,"e","europe/london","airport","ourairports"
563,"dcae cosford air base","cosford","united kingdom",\n,"egwc",52.639999,-2.30558,272,0,"e","europe/london","airport","ourairports"
564,"raf northolt","northolt","united kingdom","nht","egwu",51.553001403799996,-0.418166995049,124,0,"e","europe/london","airport","ourairports"
565,"raf coningsby","coningsby","united kingdom","qcy","egxc",53.0929985046,-0.166014000773,25,0,"e","europe/london","airport","ourairports"
566,"raf dishforth","dishforth","united kingdom",\n,"egxd",54.1371994019,-1.42025005817,117,0,"e","europe/london","airport","ourairports"
567,"leeming airport","leeming","united kingdom",\n,"egxe",54.2924,-1.5354,132,0,"e","europe/london","airport","ourairports"
568,"leeds east airport","church fenton","united kingdom",\n,"egxg",53.834301,-1.1955,29,0,"e","europe/london","airport","ourairports"
569,"raf honington","honington","united kingdom","beq","egxh",52.34260177612305,0.7729390263557434,174,0,"e","europe/london","airport","ourairports"
570,"raf cottesmore","cottesmore","united kingdom",\n,"egxj",52.735699,-0.648769,461,0,"e","europe/london","airport","ourairports"
571,"raf scampton","scampton","united kingdom",\n,"egxp",53.307800293,-0.550832986832,202,0,"e","europe/london","airport","ourairports"
572,"raf wittering","wittering","united kingdom",\n,"egxt",52.6125984192,-0.476453006268,273,0,"e","europe/london","airport","ourairports"
573,"raf linton-on-ouse","linton-on-ouse","united kingdom","hrt","egxu",54.0489006042,-1.2527500391,53,0,"e","europe/london","airport","ourairports"
574,"raf waddington","waddington","united kingdom","wtn","egxw",53.1661987305,-0.523810982704,231,0,"e","europe/london","airport","ourairports"
575,"raf topcliffe","topcliffe","united kingdom",\n,"egxz",54.205501556399994,-1.3820899725,92,0,"e","europe/london","airport","ourairports"
576,"raf cranwell","cranwell","united kingdom",\n,"egyd",53.0303001404,-0.48324200511,218,0,"e","europe/london","airport","ourairports"
577,"raf barkston heath","barkston heath","united kingdom",\n,"egye",52.962200164799995,-0.561625003815,367,0,"e","europe/london","airport","ourairports"
578,"raf marham","marham","united kingdom","knf","egym",52.648395,0.550692,75,0,"e","europe/london","airport","ourairports"
579,"mount pleasant airport","mount pleasant","falkland islands","mpn","egyp",-51.82279968261719,-58.447200775146484,244,-3,"u","atlantic/stanley","airport","ourairports"
580,"amsterdam airport schiphol","amsterdam","netherlands","ams","eham",52.3086013794,4.763889789579999,-11,1,"e","europe/amsterdam","airport","ourairports"
581,"budel airport","weert","netherlands",\n,"ehbd",51.2552986145,5.60138988495,114,1,"e","europe/amsterdam","airport","ourairports"
582,"maastricht aachen airport","maastricht","netherlands","mst","ehbk",50.9117012024,5.77014017105,375,1,"e","europe/amsterdam","airport","ourairports"
583,"deelen air base","deelen","netherlands",\n,"ehdl",52.0606,5.87306,158,1,"e","europe/amsterdam","airport","ourairports"
584,"drachten airport","drachten","netherlands",\n,"ehdr",53.1192016602,6.12972021103,14,1,"e","europe/amsterdam","airport","ourairports"
585,"eindhoven airport","eindhoven","netherlands","ein","eheh",51.4500999451,5.37452983856,74,1,"e","europe/amsterdam","airport","ourairports"
586,"eelde airport","groningen","netherlands","grq","ehgg",53.1197013855,6.57944011688,17,1,"e","europe/amsterdam","airport","ourairports"
587,"gilze rijen air base","gilze-rijen","netherlands",\n,"ehgr",51.56740188598633,4.931829929351807,49,1,"e","europe/amsterdam","airport","ourairports"
588,"de kooy airport","de kooy","netherlands","dhr","ehkd",52.92340087890625,4.780620098114014,3,1,"e","europe/amsterdam","airport","ourairports"
589,"lelystad airport","lelystad","netherlands","ley","ehle",52.46030044555664,5.527219772338867,-13,1,"e","europe/amsterdam","airport","ourairports"
590,"leeuwarden air base","leeuwarden","netherlands","lwr","ehlw",53.228599548339844,5.760560035705566,3,1,"e","europe/amsterdam","airport","ourairports"
591,"rotterdam the hague airport","rotterdam","netherlands","rtm","ehrd",51.956902,4.43722,-15,1,"e","europe/amsterdam","airport","ourairports"
592,"soesterberg air base","soesterberg","netherlands","utc","ehsb",52.1273002625,5.27618980408,66,1,"e","europe/amsterdam","airport","ourairports"
593,"twente airfield","enschede","netherlands","ens","ehtw",52.2758333,6.8891667,114,1,"e","europe/amsterdam","airport","ourairports"
594,"valkenburg naval air base","valkenburg","netherlands","lid","ehvb",52.166099548300004,4.41794013977,1,1,"e","europe/amsterdam","airport","ourairports"
595,"woensdrecht air base","woensdrecht","netherlands","woe","ehwo",51.4491,4.34203,63,1,"e","europe/amsterdam","airport","ourairports"
596,"cork airport","cork","ireland","ork","eick",51.84130096435547,-8.491109848022461,502,0,"e","europe/dublin","airport","ourairports"
597,"galway airport","galway","ireland","gwy","eicm",53.300201416015625,-8.941590309143066,81,0,"e","europe/dublin","airport","ourairports"
599,"dublin airport","dublin","ireland","dub","eidw",53.42129898071289,-6.2700700759887695,242,0,"e","europe/dublin","airport","ourairports"
600,"ireland west knock airport","connaught","ireland","noc","eikn",53.910301208496094,-8.818490028381348,665,0,"e","europe/dublin","airport","ourairports"
601,"kerry airport","kerry","ireland","kir","eiky",52.18090057373047,-9.52377986907959,112,0,"e","europe/dublin","airport","ourairports"
602,"casement air base","casement","ireland",\n,"eime",53.301700592,-6.451330184940001,319,0,"e","europe/dublin","airport","ourairports"
603,"shannon airport","shannon","ireland","snn","einn",52.701999664307,-8.9248199462891,46,0,"e","europe/dublin","airport","ourairports"
604,"sligo airport","sligo","ireland","sxl","eisg",54.280200958252,-8.5992097854614,11,0,"e","europe/dublin","airport","ourairports"
605,"waterford airport","waterford","ireland","wat","eiwf",52.187198638916016,-7.0869598388671875,119,0,"e","europe/dublin","airport","ourairports"
607,"aarhus airport","aarhus","denmark","aar","ekah",56.2999992371,10.619000434899998,82,1,"e","europe/copenhagen","airport","ourairports"
608,"billund airport","billund","denmark","bll","ekbi",55.7402992249,9.15178012848,247,1,"e","europe/copenhagen","airport","ourairports"
609,"copenhagen kastrup airport","copenhagen","denmark","cph","ekch",55.617900848389,12.656000137329,17,1,"e","europe/copenhagen","airport","ourairports"
610,"esbjerg airport","esbjerg","denmark","ebj","ekeb",55.525901794433594,8.553400039672852,97,1,"e","europe/copenhagen","airport","ourairports"
611,"grønholt hillerød airport","gronholt","denmark",\n,"ekgh",55.94139862060547,12.382200241088867,97,1,"e","europe/copenhagen","airport","ourairports"
612,"karup airport","karup","denmark","krp","ekka",56.29750061035156,9.124629974365234,170,1,"e","europe/copenhagen","airport","ourairports"
613,"læsø airport","laeso","denmark",\n,"ekls",57.277198791503906,11.000100135803223,25,1,"e","europe/copenhagen","airport","ourairports"
614,"lolland falster maribo airport","maribo","denmark",\n,"ekmb",54.699299,11.4401,16,1,"e","europe/copenhagen","airport","ourairports"
615,"odense airport","odense","denmark","ode","ekod",55.47669982910156,10.330900192260742,56,1,"e","europe/copenhagen","airport","ourairports"
616,"kruså-padborg airport","krusa-padborg","denmark",\n,"ekpb",54.87030029296875,9.279009819030762,88,1,"e","europe/copenhagen","airport","ourairports"
617,"copenhagen roskilde airport","copenhagen","denmark","rke","ekrk",55.585601806640625,12.131400108337402,146,1,"e","europe/copenhagen","airport","ourairports"
618,"bornholm airport","ronne","denmark","rnn","ekrn",55.06330108642578,14.759599685668945,52,1,"e","europe/copenhagen","airport","ourairports"
619,"sønderborg airport","soenderborg","denmark","sgd","eksb",54.96440124511719,9.791729927062988,24,1,"e","europe/copenhagen","airport","ourairports"
621,"skrydstrup air base","skrydstrup","denmark","sks","eksp",55.221048,9.26702,141,1,"e","europe/copenhagen","airport","ourairports"
622,"skive airport","skive","denmark",\n,"eksv",56.550201416015625,9.172980308532715,74,1,"e","europe/copenhagen","airport","ourairports"
623,"thisted airport","thisted","denmark","ted","ekts",57.06880187988281,8.705220222473145,23,1,"e","europe/copenhagen","airport","ourairports"
624,"kolding vamdrup airport","kolding","denmark",\n,"ekvd",55.4362983704,9.33092021942,143,1,"e","europe/copenhagen","airport","ourairports"
625,"vagar airport","vagar","faroe islands","fae","ekvg",62.0635986328125,-7.277219772338867,280,0,"e","atlantic/faeroe","airport","ourairports"
626,"vesthimmerlands flyveplads","vesthimmerland","denmark",\n,"ekvh",56.846901,9.45861,119,1,"e","europe/copenhagen","airport","ourairports"
627,"stauning airport","stauning","denmark","sta","ekvj",55.9901008605957,8.353910446166992,17,1,"e","europe/copenhagen","airport","ourairports"
628,"aalborg airport","aalborg","denmark","aal","ekyt",57.0927589138,9.84924316406,10,1,"e","europe/copenhagen","airport","ourairports"
629,"luxembourg-findel international airport","luxemburg","luxembourg","lux","ellx",49.6233333,6.2044444,1234,1,"e","europe/luxembourg","airport","ourairports"
630,"Ålesund airport","alesund","norway","aes","enal",62.5625,6.119699954986572,69,1,"e","europe/oslo","airport","ourairports"
631,"andøya airport","andoya","norway","anx","enan",69.292503356934,16.144199371338,43,1,"e","europe/oslo","airport","ourairports"
632,"alta airport","alta","norway","alf","enat",69.976097106934,23.371700286865,9,1,"e","europe/oslo","airport","ourairports"
633,"bømoen airport","voss","norway",\n,"enbm",60.63890075683594,6.501500129699707,300,1,"e","europe/oslo","airport","ourairports"
634,"brønnøysund airport","bronnoysund","norway","bnn","enbn",65.461097717285,12.217499732971,25,1,"e","europe/oslo","airport","ourairports"
635,"bodø airport","bodo","norway","boo","enbo",67.26920318603516,14.365300178527832,42,1,"e","europe/oslo","airport","ourairports"
636,"bergen airport flesland","bergen","norway","bgo","enbr",60.29339981,5.218140125,170,1,"e","europe/oslo","airport","ourairports"
637,"båtsfjord airport","batsfjord","norway","bjf","enbs",70.60050201416,29.691400527954,490,1,"e","europe/oslo","airport","ourairports"
638,"kristiansand airport","kristiansand","norway","krs","encn",58.204200744628906,8.085370063781738,57,1,"e","europe/oslo","airport","ourairports"
639,"geilo airport dagali","geilo","norway",\n,"endi",60.417301177978516,8.518349647521973,2618,1,"e","europe/oslo","airport","ourairports"
640,"bardufoss airport","bardufoss","norway","bdu","endu",69.055801391602,18.540399551392,252,1,"e","europe/oslo","airport","ourairports"
641,"harstad/narvik airport, evenes","harstad/narvik","norway","eve","enev",68.491302490234,16.678100585938,84,1,"e","europe/oslo","airport","ourairports"
642,"leirin airport","fagernes","norway","vdb","enfg",61.015598297119,9.2880601882935,2697,1,"e","europe/oslo","airport","ourairports"
643,"florø airport","floro","norway","fro","enfl",61.583599090576,5.0247201919556,37,1,"e","europe/oslo","airport","ourairports"
644,"oslo gardermoen airport","oslo","norway","osl","engm",60.193901062012,11.100399971008,681,1,"e","europe/oslo","airport","ourairports"
645,"haugesund airport","haugesund","norway","hau","enhd",59.34529876709,5.2083601951599,86,1,"e","europe/oslo","airport","ourairports"
646,"hasvik airport","hasvik","norway","haa","enhk",70.486701965332,22.139699935913,21,1,"e","europe/oslo","airport","ourairports"
647,"kristiansund airport (kvernberget)","kristiansund","norway","ksu","enkb",63.111801147461,7.824520111084,204,1,"e","europe/oslo","airport","ourairports"
648,"kjeller airport","kjeller","norway",\n,"enkj",59.9692993164,11.036100387600001,354,1,"e","europe/oslo","airport","ourairports"
649,"kirkenes airport (høybuktmoen)","kirkenes","norway","kkn","enkr",69.725799560547,29.891300201416,283,1,"e","europe/oslo","airport","ourairports"
650,"lista airport","farsund","norway","fan","enli",58.0994987487793,6.626049995422363,29,1,"e","europe/oslo","airport","ourairports"
651,"molde airport","molde","norway","mol","enml",62.744701385498,7.2624998092651,10,1,"e","europe/oslo","airport","ourairports"
652,"mosjøen airport (kjærstad)","mosjoen","norway","mjf","enms",65.783996582031,13.214900016785,237,1,"e","europe/oslo","airport","ourairports"
653,"banak airport","lakselv","norway","lkl","enna",70.068801879883,24.973499298096,25,1,"e","europe/oslo","airport","ourairports"
654,"notodden airport","notodden","norway","ntb","enno",59.565701,9.21222,63,1,"e","europe/oslo","airport","ourairports"
655,"Ørland airport","orland","norway","ola","enol",63.69889831542969,9.604000091552734,28,1,"e","europe/oslo","airport","ourairports"
656,"røros airport","roros","norway","rrs","enro",62.578399658203,11.342300415039,2054,1,"e","europe/oslo","airport","ourairports"
657,"moss-rygge airport","rygge","norway","ryg","enry",59.378817,10.785439,174,1,"e","europe/oslo","airport","ourairports"
658,"svalbard airport, longyear","svalbard","norway","lyr","ensb",78.246101379395,15.465600013733,88,1,"e","arctic/longyearbyen","airport","ourairports"
659,"skien airport","skien","norway","ske","ensn",59.185001373291016,9.566940307617188,463,1,"e","europe/oslo","airport","ourairports"
660,"stord airport","stord","norway","srp","enso",59.791900634765625,5.340849876403809,160,1,"e","europe/oslo","airport","ourairports"
662,"sandnessjøen airport (stokka)","sandnessjoen","norway","ssj","enst",65.956802368164,12.468899726868,56,1,"e","europe/oslo","airport","ourairports"
663,"tromsø airport","tromso","norway","tos","entc",69.68329620361328,18.918899536132812,31,1,"e","europe/oslo","airport","ourairports"
664,"sandefjord airport, torp","sandefjord","norway","trf","ento",59.1866989136,10.258600235,286,1,"e","europe/oslo","airport","ourairports"
665,"trondheim airport værnes","trondheim","norway","trd","enva",63.4578018,10.9239998,56,1,"e","europe/oslo","airport","ourairports"
666,"stavanger airport sola","stavanger","norway","svg","enzv",58.876701354,5.6377801895,29,1,"e","europe/oslo","airport","ourairports"
667,"babice airport","warsaw","poland",\n,"epbc",52.26850128173828,20.910999298095703,352,1,"e","europe/warsaw","airport","ourairports"
668,"gdańsk lech wałęsa airport","gdansk","poland","gdn","epgd",54.377601623535156,18.46619987487793,489,1,"e","europe/warsaw","airport","ourairports"
669,"john paul ii international airport kraków-balice airport","krakow","poland","krk","epkk",50.077701568603516,19.784799575805664,791,1,"e","europe/warsaw","airport","ourairports"
670,"muchowiec airport","katowice","poland",\n,"epkm",50.23809814453125,19.03420066833496,909,1,"e","europe/warsaw","airport","ourairports"
671,"katowice international airport","katowice","poland","ktw","epkt",50.4743,19.08,995,1,"e","europe/warsaw","airport","ourairports"
673,"mielec airport","mielec","poland",\n,"epml",50.32229995727539,21.462099075317383,548,1,"e","europe/warsaw","airport","ourairports"
674,"poznań-Ławica airport","poznan","poland","poz","eppo",52.421001434299995,16.8262996674,308,1,"e","europe/warsaw","airport","ourairports"
675,"rzeszów-jasionka airport","rzeszow","poland","rze","eprz",50.1100006104,22.0189990997,675,1,"e","europe/warsaw","airport","ourairports"
676,"szczecin-goleniów \"solidarność\" airport","szczecin","poland","szz","epsc",53.584701538100006,14.902199745199999,154,1,"e","europe/warsaw","airport","ourairports"
677,"redzikowo air base","slupsk","poland","osp","epsk",54.47890090942383,17.107500076293945,217,1,"e","europe/warsaw","airport","ourairports"
678,"swidwin military air base","shapaja","poland",\n,"epsn",53.790599823,15.826299667399999,385,1,"e","europe/warsaw","airport","ourairports"
679,"warsaw chopin airport","warsaw","poland","waw","epwa",52.1656990051,20.967100143399996,362,1,"e","europe/warsaw","airport","ourairports"
680,"copernicus wrocław airport","wroclaw","poland","wro","epwr",51.1026992798,16.885799408,404,1,"e","europe/warsaw","airport","ourairports"
681,"zielona góra-babimost airport","zielona gora","poland","ieg","epzg",52.138500213600004,15.7986001968,194,1,"e","europe/warsaw","airport","ourairports"
682,"malmen air base","linkoeping","sweden",\n,"escf",58.40230178833008,15.525699615478516,308,1,"e","europe/stockholm","airport","ourairports"
683,"bråvalla air base","norrkoeping","sweden",\n,"esck",58.61090087890625,16.103599548339844,90,1,"e","europe/stockholm","airport","ourairports"
684,"uppsala airport","uppsala","sweden",\n,"escm",59.897300720214844,17.588600158691406,68,1,"e","europe/stockholm","airport","ourairports"
685,"ronneby airport","ronneby","sweden","rnb","esdf",56.266700744629,15.265000343323,191,1,"e","europe/stockholm","airport","ourairports"
686,"råda air base","rada","sweden",\n,"esfr",58.49810028076172,13.053199768066406,230,1,"e","europe/stockholm","airport","ourairports"
687,"gothenburg-landvetter airport","gothenborg","sweden","got","esgg",57.662799835205,12.279800415039,506,1,"e","europe/stockholm","airport","ourairports"
688,"jönköping airport","joenkoeping","sweden","jkg","esgj",57.757598876953125,14.068699836730957,741,1,"e","europe/stockholm","airport","ourairports"
689,"falköping airport","falkoping","sweden",\n,"esgk",58.1697998046875,13.587800025939941,785,1,"e","europe/stockholm","airport","ourairports"
690,"lidköping-hovby airport","lidkoping","sweden","ldk","esgl",58.46549987793,13.17440032959,200,1,"e","europe/stockholm","airport","ourairports"
691,"gothenburg city airport","gothenborg","sweden","gse","esgp",57.77470016479492,11.870400428771973,59,1,"e","europe/stockholm","airport","ourairports"
692,"skövde airport","skovde","sweden","kvb","esgr",58.45640182495117,13.972700119018555,324,1,"e","europe/stockholm","airport","ourairports"
693,"trollhättan-vänersborg airport","trollhattan","sweden","thn","esgt",58.31809997558594,12.345000267028809,137,1,"e","europe/stockholm","airport","ourairports"
694,"karlsborg air base","karlsborg","sweden",\n,"esia",58.51380157470703,14.507100105285645,308,1,"e","europe/stockholm","airport","ourairports"
695,"såtenäs air base","satenas","sweden",\n,"esib",58.42639923095703,12.714400291442871,181,1,"e","europe/stockholm","airport","ourairports"
696,"barkarby airport","stockholm","sweden",\n,"eskb",59.4144743644,17.8821372986,50,1,"e","europe/stockholm","airport","ourairports"
697,"karlskoga airport","karlskoga","sweden","ksk","eskk",59.34590148925781,14.49590015411377,400,1,"e","europe/stockholm","airport","ourairports"
698,"mora airport","mora","sweden","mxx","eskm",60.95790100097656,14.51140022277832,634,1,"e","europe/stockholm","airport","ourairports"
699,"stockholm skavsta airport","stockholm","sweden","nyo","eskn",58.78860092163086,16.912200927734375,140,1,"e","europe/stockholm","airport","ourairports"
700,"arvika airport","arvika","sweden",\n,"eskv",59.675899505615234,12.639399528503418,237,1,"e","europe/stockholm","airport","ourairports"
701,"emmaboda airfield","emmaboda","sweden",\n,"esma",56.610802,15.6048,442,1,"e","europe/stockholm","airport","ourairports"
702,"feringe airport","ljungby","sweden",\n,"esmg",56.9502983093,13.921699523900001,538,1,"e","europe/stockholm","airport","ourairports"
703,"kristianstad airport","kristianstad","sweden","kid","esmk",55.92169952392578,14.08549976348877,76,1,"e","europe/stockholm","airport","ourairports"
704,"landskrona airport","landskrona","sweden","jld","esml",55.94599914550781,12.869999885559082,194,1,"e","europe/stockholm","airport","ourairports"
705,"oskarshamn airport","oskarshamn","sweden","osk","esmo",57.350498199463,16.497999191284,96,1,"e","europe/stockholm","airport","ourairports"
706,"anderstorp airport","anderstorp","sweden",\n,"esmp",57.264198303222656,13.59939956665039,507,1,"e","europe/stockholm","airport","ourairports"
707,"kalmar airport","kalkmar","sweden","klr","esmq",56.68550109863281,16.287599563598633,17,1,"e","europe/stockholm","airport","ourairports"
708,"malmö sturup airport","malmoe","sweden","mmx","esms",55.536305364,13.376197814900001,236,1,"e","europe/stockholm","airport","ourairports"
